Time,Voltage(V),Current(A),Energy(Wh),Capacity(Ah),Energy Proportion(%),Capacity Proportion(%),Irradiance(W/m2),Power(W),Power Score,Sun Score,Irradiance/100,Efficiency(%)
00:39:50,5.1360,0.0558,1.9766,0.7038,40.09,42.87,743.0,0.29,3.1,74.3,7.43,0.04
00:40:00,5.1500,0.0092,1.9767,0.7038,40.10,42.88,744.0,0.05,0.5,74.4,7.44,0.01
00:40:10,5.1510,0.0092,1.9769,0.7038,40.10,42.88,745.0,0.05,0.5,74.5,7.45,0.01
00:40:20,5.1510,0.0093,1.9770,0.7039,40.10,42.88,746.0,0.05,0.5,74.6,7.46,0.01
00:40:30,2.7300,1.3968,1.9876,0.7077,40.32,43.11,745.0,3.81,41.2,74.5,7.45,0.51
00:40:40,5.1500,0.0092,1.9877,0.7078,40.32,43.12,746.0,0.05,0.5,74.6,7.46,0.01
00:40:50,2.7300,1.3972,1.9983,0.7117,40.53,43.35,744.0,3.81,41.2,74.4,7.44,0.51
00:41:00,2.7160,1.3956,2.0089,0.7155,40.75,43.59,746.0,3.79,41.0,74.6,7.46,0.5
00:41:10,2.7500,1.3924,2.0195,0.7194,40.96,43.82,745.0,3.83,41.4,74.5,7.45,0.51
00:41:20,2.7390,1.3892,2.0301,0.7233,41.18,44.06,742.0,3.81,41.2,74.2,7.42,0.51
00:41:30,2.7360,1.3887,2.0406,0.7271,41.39,44.29,742.0,3.8,41.1,74.2,7.42,0.51
00:41:40,5.1180,0.1264,2.0424,0.7275,41.43,44.32,740.0,0.65,7.0,74.0,7.4,0.09
00:41:50,2.7320,1.3836,2.0529,0.7313,41.64,44.55,740.0,3.78,40.9,74.0,7.4,0.51
00:42:00,2.7310,1.3816,2.0634,0.7351,41.85,44.78,739.0,3.77,40.8,73.9,7.39,0.51
00:42:10,2.7330,1.3809,2.0739,0.7390,42.07,45.02,740.0,3.77,40.8,74.0,7.4,0.5
00:42:20,2.7320,1.3850,2.0844,0.7428,42.28,45.25,742.0,3.78,40.9,74.2,7.42,0.5
00:42:30,4.3440,0.8711,2.0949,0.7453,42.49,45.40,742.0,3.78,40.9,74.2,7.42,0.5
00:42:40,2.7380,1.3868,2.1055,0.7491,42.71,45.63,741.0,3.8,41.1,74.1,7.41,0.51
00:42:50,2.7310,1.3849,2.1160,0.7530,42.92,45.87,739.0,3.78,40.9,73.9,7.39,0.51
00:43:00,2.7300,1.3837,2.1265,0.7568,43.13,46.10,738.0,3.78,40.9,73.8,7.38,0.51
00:43:10,2.7330,1.3821,2.1369,0.7606,43.35,46.34,737.0,3.78,40.9,73.7,7.37,0.51
00:43:20,2.7400,1.3811,2.1475,0.7645,43.56,46.57,737.0,3.78,40.9,73.7,7.37,0.51
00:43:30,5.1510,0.0093,2.1476,0.7645,43.56,46.57,737.0,0.05,0.5,73.7,7.37,0.01
00:43:40,2.6400,1.2842,2.1570,0.7681,43.75,46.79,736.0,3.39,36.6,73.6,7.36,0.46
00:43:50,5.1520,0.0092,2.1571,0.7681,43.76,46.79,736.0,0.05,0.5,73.6,7.36,0.01
00:44:00,5.1520,0.0092,2.1573,0.7681,43.76,46.79,737.0,0.05,0.5,73.7,7.37,0.01
00:44:10,5.1530,0.0231,2.1576,0.7682,43.77,46.80,736.0,0.12,1.3,73.6,7.36,0.02
00:44:20,5.1530,0.0092,2.1577,0.7682,43.77,46.80,737.0,0.05,0.5,73.7,7.37,0.01
00:44:30,4.4040,0.8502,2.1681,0.7706,43.98,46.94,730.0,3.74,40.4,73.0,7.3,0.51
00:44:40,5.1530,0.0092,2.1683,0.7706,43.98,46.94,733.0,0.05,0.5,73.3,7.33,0.01
00:44:50,2.5960,1.0889,2.1761,0.7736,44.14,47.13,731.0,2.83,30.6,73.1,7.31,0.38
00:45:00,2.6950,1.2749,2.1857,0.7772,44.33,47.34,730.0,3.44,37.2,73.0,7.3,0.47
00:45:10,5.1520,0.0092,2.1858,0.7772,44.34,47.34,730.0,0.05,0.5,73.0,7.3,0.01
00:45:20,2.7330,1.3670,2.1962,0.7810,44.55,47.58,727.0,3.74,40.4,72.7,7.27,0.51
00:45:30,5.1530,0.0091,2.1963,0.7810,44.55,47.58,725.0,0.05,0.5,72.5,7.25,0.01
00:45:40,4.7910,0.4299,2.2020,0.7822,44.67,47.65,727.0,2.06,22.3,72.7,7.27,0.28
00:45:50,2.7350,1.3644,2.2124,0.7860,44.88,47.88,726.0,3.73,40.3,72.6,7.26,0.51
00:46:00,2.7320,1.3673,2.2228,0.7898,45.09,48.11,728.0,3.74,40.4,72.8,7.28,0.51
00:46:10,2.7330,1.3689,2.2332,0.7936,45.30,48.34,727.0,3.74,40.4,72.7,7.27,0.51
00:46:20,2.7330,1.3670,2.2435,0.7974,45.51,48.58,727.0,3.74,40.4,72.7,7.27,0.51
00:46:30,5.0630,0.3608,2.2486,0.7984,45.61,48.64,724.0,1.83,19.8,72.4,7.24,0.25
00:46:40,2.7370,1.3611,2.2590,0.8022,45.82,48.87,719.0,3.73,40.3,71.9,7.19,0.51
00:46:50,3.0970,0.9096,2.2668,0.8047,45.98,49.02,720.0,2.82,30.5,72.0,7.2,0.39
00:47:00,5.0780,0.2737,2.2706,0.8055,46.06,49.07,720.0,1.39,15.0,72.0,7.2,0.19
00:47:10,5.1530,0.0093,2.2708,0.8055,46.06,49.07,720.0,0.05,0.5,72.0,7.2,0.01
00:47:20,2.7470,1.3521,2.2811,0.8092,46.27,49.30,721.0,3.71,40.1,72.1,7.21,0.51
00:47:30,3.4770,1.2125,2.2928,0.8126,46.51,49.50,723.0,4.22,45.6,72.3,7.23,0.58
00:47:40,2.7380,1.3582,2.3031,0.8164,46.72,49.73,724.0,3.72,40.2,72.4,7.24,0.51
00:47:50,2.5440,1.1055,2.3109,0.8195,46.88,49.92,724.0,2.81,30.4,72.4,7.24,0.38
00:48:00,5.1510,0.0092,2.3111,0.8195,46.88,49.92,725.0,0.05,0.5,72.5,7.25,0.01
00:48:10,2.7370,1.3663,2.3215,0.8233,47.09,50.15,727.0,3.74,40.4,72.7,7.27,0.51
00:48:20,2.7330,1.3688,2.3319,0.8271,47.30,50.38,728.0,3.74,40.4,72.8,7.28,0.51
00:48:30,2.7330,1.3697,2.3423,0.8309,47.51,50.62,727.0,3.74,40.4,72.7,7.27,0.51
00:48:40,2.7390,1.3698,2.3527,0.8347,47.72,50.85,727.0,3.75,40.5,72.7,7.27,0.51
00:48:50,2.7320,1.3731,2.3631,0.8385,47.93,51.08,731.0,3.75,40.5,73.1,7.31,0.51
00:49:00,2.7320,1.3751,2.3735,0.8423,48.15,51.31,730.0,3.76,40.6,73.0,7.3,0.51
00:49:10,2.7530,1.3723,2.3840,0.8461,48.36,51.54,730.0,3.78,40.9,73.0,7.3,0.51
00:49:20,2.7290,1.3750,2.3944,0.8499,48.57,51.78,733.0,3.75,40.5,73.3,7.33,0.51
00:49:30,2.7380,1.3794,2.4049,0.8538,48.78,52.01,731.0,3.78,40.9,73.1,7.31,0.51
00:49:40,2.6210,0.9946,2.4122,0.8565,48.93,52.18,733.0,2.61,28.2,73.3,7.33,0.35
00:49:50,2.7490,1.3830,2.4227,0.8604,49.14,52.41,733.0,3.8,41.1,73.3,7.33,0.51
00:50:00,5.1510,0.0092,2.4229,0.8604,49.15,52.41,709.0,0.05,0.5,70.9,7.09,0.01
00:50:10,5.1530,0.0093,2.4230,0.8604,49.15,52.42,133.8,0.05,0.5,13.4,1.338,0.04
00:50:20,1.8680,0.0319,2.4232,0.8605,49.15,52.42,88.2,0.06,0.6,8.8,0.882,0.07
00:50:30,1.8760,0.0216,2.4233,0.8606,49.15,52.43,112.2,0.04,0.4,11.2,1.122,0.04
00:50:40,1.9360,0.0295,2.4234,0.8607,49.16,52.43,98.9,0.06,0.6,9.9,0.989,0.06
00:50:50,2.0110,0.0251,2.4236,0.8607,49.16,52.43,92.2,0.05,0.5,9.2,0.922,0.05
00:51:00,1.8980,0.0259,2.4237,0.8608,49.16,52.44,84.8,0.05,0.5,8.5,0.848,0.06
00:51:10,1.8830,0.0153,2.4238,0.8609,49.17,52.44,82.6,0.03,0.3,8.3,0.826,0.04
00:51:20,1.8760,0.0208,2.4239,0.8609,49.17,52.44,80.8,0.04,0.4,8.1,0.808,0.05
00:51:30,1.8750,0.0227,2.4240,0.8610,49.17,52.45,79.9,0.04,0.4,8.0,0.799,0.05
00:51:40,1.8780,0.0124,2.4241,0.8610,49.17,52.45,79.6,0.02,0.2,8.0,0.796,0.02
00:51:50,1.8880,0.0198,2.4242,0.8611,49.17,52.45,79.1,0.04,0.4,7.9,0.791,0.05
00:52:00,1.9110,0.0191,2.4243,0.8611,49.18,52.46,78.7,0.04,0.4,7.9,0.787,0.05
00:52:10,4.1790,0.0326,2.4247,0.8612,49.18,52.46,78.5,0.14,1.5,7.9,0.785,0.18
00:52:20,1.9250,0.0322,2.4248,0.8613,49.19,52.47,78.2,0.06,0.6,7.8,0.782,0.08
00:52:30,1.9090,0.0259,2.4250,0.8614,49.19,52.47,79.6,0.05,0.5,8.0,0.796,0.06
00:52:40,1.8990,0.0239,2.4251,0.8614,49.19,52.48,82.5,0.05,0.5,8.3,0.825,0.06
00:52:50,1.8930,0.0194,2.4252,0.8615,49.19,52.48,91.9,0.04,0.4,9.2,0.919,0.04
00:53:00,1.8880,0.0331,2.4254,0.8616,49.20,52.49,95.6,0.06,0.6,9.6,0.956,0.06
00:53:10,1.8950,0.0198,2.4255,0.8616,49.20,52.49,107.3,0.04,0.4,10.7,1.073,0.04
00:53:20,1.8980,0.0238,2.4256,0.8617,49.20,52.49,166.9,0.05,0.5,16.7,1.669,0.03
00:53:30,1.9310,0.0406,2.4258,0.8618,49.21,52.50,249.0,0.08,0.9,24.9,2.49,0.03
00:53:40,2.7340,0.1492,2.4270,0.8622,49.23,52.53,317.0,0.41,4.4,31.7,3.17,0.13
00:53:50,5.1600,0.0090,2.4271,0.8623,49.23,52.53,503.0,0.05,0.5,50.3,5.03,0.01
00:54:00,2.7780,1.2688,2.4369,0.8658,49.43,52.74,743.0,3.52,38.1,74.3,7.43,0.47
00:54:10,2.7980,1.3757,2.4476,0.8696,49.65,52.97,745.0,3.85,41.6,74.5,7.45,0.51
00:54:20,2.7930,1.3760,2.4583,0.8734,49.86,53.21,745.0,3.84,41.5,74.5,7.45,0.51
00:54:30,2.7870,1.3791,2.4689,0.8773,50.08,53.44,746.0,3.84,41.5,74.6,7.46,0.51
00:54:40,2.7780,1.3832,2.4796,0.8811,50.30,53.67,746.0,3.84,41.5,74.6,7.46,0.51
00:54:50,2.7710,1.3842,2.4903,0.8849,50.51,53.91,748.0,3.84,41.5,74.8,7.48,0.51
00:55:00,2.7650,1.3874,2.5009,0.8888,50.73,54.14,748.0,3.84,41.5,74.8,7.48,0.51
00:55:10,2.7650,1.3904,2.5116,0.8927,50.95,54.38,748.0,3.84,41.5,74.8,7.48,0.51
00:55:20,2.7570,1.3887,2.5222,0.8965,51.16,54.61,750.0,3.83,41.4,75.0,7.5,0.51
00:55:30,2.7480,1.3889,2.5328,0.9004,51.38,54.85,744.0,3.82,41.3,74.4,7.44,0.51
00:55:40,5.1530,0.0093,2.5330,0.9004,51.38,54.85,743.0,0.05,0.5,74.3,7.43,0.01
00:55:50,2.7270,1.3836,2.5434,0.9042,51.59,55.08,743.0,3.77,40.8,74.3,7.43,0.5
00:56:00,2.7230,1.3806,2.5539,0.9081,51.80,55.32,739.0,3.76,40.6,73.9,7.39,0.5
00:56:10,2.7180,1.3787,2.5643,0.9119,52.02,55.55,738.0,3.75,40.5,73.8,7.38,0.5
00:56:20,5.1560,0.0092,2.5644,0.9119,52.02,55.55,736.0,0.05,0.5,73.6,7.36,0.01
00:56:30,2.6670,1.0002,2.5718,0.9147,52.17,55.72,732.0,2.67,28.9,73.2,7.32,0.36
00:56:40,2.7380,1.3637,2.5822,0.9185,52.38,55.95,731.0,3.73,40.3,73.1,7.31,0.51
00:56:50,5.1230,0.1772,2.5847,0.9190,52.43,55.98,729.0,0.91,9.8,72.9,7.29,0.12
00:57:00,5.0850,0.2670,2.5885,0.9197,52.51,56.03,726.0,1.36,14.7,72.6,7.26,0.19
00:57:10,4.6540,0.5026,2.5950,0.9211,52.64,56.11,726.0,2.34,25.3,72.6,7.26,0.32
00:57:20,2.7370,1.3517,2.6053,0.9249,52.85,56.34,719.0,3.7,40.0,71.9,7.19,0.51
00:57:30,2.7370,1.3462,2.6155,0.9286,53.05,56.57,720.0,3.68,39.8,72.0,7.2,0.51
00:57:40,5.0070,0.4885,2.6223,0.9300,53.19,56.65,719.0,2.45,26.5,71.9,7.19,0.34
00:57:50,5.1560,0.0091,2.6224,0.9300,53.19,56.65,716.0,0.05,0.5,71.6,7.16,0.01
00:58:00,2.8130,1.3383,2.6329,0.9337,53.41,56.88,714.0,3.76,40.6,71.4,7.14,0.52
00:58:10,2.7360,1.3329,2.6430,0.9374,53.61,57.11,713.0,3.65,39.5,71.3,7.13,0.51
00:58:20,2.7380,1.3302,2.6531,0.9411,53.82,57.33,712.0,3.64,39.4,71.2,7.12,0.51
00:58:30,2.7390,1.3310,2.6633,0.9448,54.02,57.56,713.0,3.65,39.5,71.3,7.13,0.51
00:58:40,2.7400,1.3319,2.6734,0.9485,54.23,57.78,713.0,3.65,39.5,71.3,7.13,0.51
00:58:50,2.7440,1.3322,2.6836,0.9522,54.43,58.01,712.0,3.66,39.6,71.2,7.12,0.51
00:59:00,2.7440,1.3319,2.6937,0.9559,54.64,58.23,712.0,3.65,39.5,71.2,7.12,0.51
00:59:10,5.0980,0.2737,2.6976,0.9567,54.72,58.28,710.0,1.4,15.1,71.0,7.1,0.2
00:59:20,5.1560,0.0092,2.6977,0.9567,54.72,58.28,710.0,0.05,0.5,71.0,7.1,0.01
00:59:30,5.1560,0.0092,2.6979,0.9567,54.72,58.28,709.0,0.05,0.5,70.9,7.09,0.01
00:59:40,5.1560,0.0091,2.6980,0.9568,54.73,58.28,710.0,0.05,0.5,71.0,7.1,0.01
00:59:50,2.7460,1.3280,2.7081,0.9604,54.93,58.51,710.0,3.65,39.5,71.0,7.1,0.51
01:00:00,5.1550,0.0092,2.7082,0.9605,54.94,58.51,710.0,0.05,0.5,71.0,7.1,0.01
01:00:10,2.7440,1.3285,2.7184,0.9642,55.14,58.73,710.0,3.65,39.5,71.0,7.1,0.51
01:00:20,2.7450,1.3287,2.7285,0.9678,55.35,58.96,711.0,3.65,39.5,71.1,7.11,0.51
01:00:30,2.7410,1.3306,2.7386,0.9715,55.55,59.18,712.0,3.65,39.5,71.2,7.12,0.51
01:00:40,2.7370,1.3318,2.7488,0.9752,55.76,59.41,712.0,3.65,39.5,71.2,7.12,0.51
01:00:50,2.7390,1.3314,2.7589,0.9789,55.96,59.63,712.0,3.65,39.5,71.2,7.12,0.51
01:01:00,2.7420,1.3317,2.7690,0.9826,56.17,59.86,713.0,3.65,39.5,71.3,7.13,0.51
01:01:10,2.7420,1.3305,2.7792,0.9863,56.37,60.09,710.0,3.65,39.5,71.0,7.1,0.51
01:01:20,5.1560,0.0091,2.7793,0.9864,56.38,60.09,712.0,0.05,0.5,71.2,7.12,0.01
01:01:30,2.7430,1.3329,2.7894,0.9901,56.58,60.31,712.0,3.66,39.6,71.2,7.12,0.51
01:01:40,2.7400,1.3324,2.7996,0.9938,56.79,60.54,712.0,3.65,39.5,71.2,7.12,0.51
01:01:50,2.7400,1.3340,2.8097,0.9975,56.99,60.76,712.0,3.66,39.6,71.2,7.12,0.51
01:02:00,2.7390,1.3330,2.8199,1.0012,57.20,60.99,713.0,3.65,39.5,71.3,7.13,0.51
01:02:10,5.1550,0.0092,2.8200,1.0012,57.20,60.99,713.0,0.05,0.5,71.3,7.13,0.01
